live.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.38	0.00274658	-0.0012207	-0.207458	-0.103149	
0.381	0.00793457	0.00183105	-0.209961	-0.103149	
0.382	0.00579834	0.00427246	-0.212463	-0.103149	
0.383	0.00305176	0.00457764	-0.214966	-0.103149	
0.384	-0.00335693	0.00610352	-0.217468	-0.103149	
0.385	-0.00793457	0.00701904	-0.219971	-0.103149	
0.386	-0.0109863	0.0109863	-0.222412	-0.103149	
0.387	-0.0088501	0.0115967	-0.224854	-0.103149	
0.388	-0.00823975	0.00854492	-0.227234	-0.103149	
0.389	-0.00396729	0.00640869	-0.229675	-0.103149	
0.39	-0.00305176	0.00427246	-0.232056	-0.103149	
0.391	-0.0100708	-0.0088501	-0.234497	-0.103149	
0.392	-0.0177002	-0.0158691	-0.236877	-0.103149	
0.393	-0.0134277	-0.00549316	-0.239197	-0.103149	
0.394	-0.0161743	-0.00732422	-0.241577	-0.102844	
0.395	-0.0219727	-0.00183105	-0.243835	-0.102844	
0.396	-0.0238037	-0.00213623	-0.246155	-0.102844	
0.397	-0.0228882	-0.00305176	-0.248413	-0.102844	
0.398	-0.0195312	-0.000915527	-0.250671	-0.102844	
0.399	-0.0192261	-0.000915527	-0.252869	-0.102539	
0.4	-0.0180054	0.000610352	-0.255066	-0.102539	
0.401	-0.0134277	0.0012207	-0.257263	-0.102539	
0.402	-0.00976562	-0.00396729	-0.25946	-0.102539	
0.403	-0.0012207	-0.00396729	-0.261597	-0.102539	
0.404	0.000610352	0.00244141	-0.263733	-0.102539	
0.405	-0.000610352	0.00152588	-0.265869	-0.102234	
0.406	-0.00518799	-0.00213623	-0.267944	-0.102234	
0.407	-0.00701904	0.00213623	-0.27002	-0.102234	
0.408	-0.00305176	0.00183105	-0.272095	-0.102234	
0.409	-0.0100708	-0.00671387	-0.274109	-0.101929	
0.41	-0.0140381	-0.00457764	-0.276184	-0.101929	
0.411	-0.0158691	-0.00274658	-0.278198	-0.101929	
0.412	-0.0180054	-0.00457764	-0.280151	-0.101929	
0.413	-0.0167847	-0.00427246	-0.282166	-0.101929	
0.414	-0.0115967	-0.00549316	-0.284058	-0.101624	
0.415	-0.0100708	-0.00488281	-0.286011	-0.101624	
0.416	-0.00640869	0.000915527	-0.287842	-0.101624	
0.417	-0.00366211	-0.00213623	-0.289734	-0.101624	
0.418	0.0012207	-0.0115967	-0.291565	-0.101624	
0.419	0.00244141	-0.00671387	-0.293335	-0.101318	
0.42	-0.00183105	-0.00427246	-0.295166	-0.101318	
0.421	-0.00366211	-0.00152588	-0.296936	-0.101318	
0.422	0.000610352	-0.00518799	-0.298706	-0.101318	
0.423	-0.00488281	-0.00610352	-0.300476	-0.101013	
0.424	-0.00549316	-0.00457764	-0.302246	-0.101013	
0.425	-0.00152588	-0.00213623	-0.304016	-0.101013	
0.426	0.00274658	0	-0.305725	-0.101013	
0.427	0.00915527	-0.00244141	-0.307434	-0.100708	
0.428	0.00762939	-0.00976562	-0.309143	-0.100708	
0.429	0.00610352	-0.0100708	-0.310852	-0.100708	
