klasik.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.339	0.00762939	0.0170898	-0.244873	0.0942993	
0.34	0.00732422	0.00732422	-0.245911	0.0939941	
0.341	-0.0128174	-0.00732422	-0.246826	0.0933838	
0.342	-0.00701904	-0.00488281	-0.247742	0.0927734	
0.343	-0.00152588	-0.00549316	-0.248596	0.0921631	
0.344	0.00427246	0.0222778	-0.24939	0.0915527	
0.345	-0.00366211	0.00518799	-0.250061	0.0909424	
0.346	-0.00549316	-0.00732422	-0.250732	0.0906372	
0.347	-0.0274658	-0.0183105	-0.251282	0.0900269	
0.348	-0.0186157	-0.00976562	-0.25177	0.0894165	
0.349	0.00457764	0.012207	-0.252258	0.0888062	
0.35	0.00701904	0.00854492	-0.252563	0.088501	
0.351	0.00762939	0.0170898	-0.252869	0.0878906	
0.352	0.00640869	0.0109863	-0.253052	0.0875854	
0.353	-0.0012207	0	-0.253174	0.0869751	
0.354	0.00457764	0.00396729	-0.253174	0.0866699	
0.355	0.00518799	-0.00335693	-0.253052	0.0860596	
0.356	-0.00579834	-0.0088501	-0.25293	0.0857544	
0.357	-0.0106812	-0.0137329	-0.252625	0.0854492	
0.358	-0.0152588	-0.0274658	-0.252319	0.0848389	
0.359	0.00518799	-0.00823975	-0.251892	0.0845337	
0.36	0.0296021	0.0271606	-0.251404	0.0842285	
0.361	0.0140381	0.017395	-0.250854	0.0839233	
0.362	0.0177002	0.0088501	-0.250183	0.0836182	
0.363	-0.0012207	-0.00640869	-0.249451	0.083313	
0.364	0.00366211	-0.00762939	-0.248535	0.0830078	
0.365	0.00610352	-0.000305176	-0.247559	0.0827026	
0.366	0.00396729	-0.00732422	-0.24646	0.0823975	
0.367	-0.00427246	-0.00701904	-0.245239	0.0820923	
0.368	-0.0137329	-0.00366211	-0.243896	0.0817871	
0.369	-0.00274658	0.000915527	-0.242432	0.0814819	
0.37	-0.00457764	-0.00152588	-0.240784	0.0811768	
0.371	-0.0177002	-0.0164795	-0.239014	0.0808716	
0.372	-0.0213623	-0.0195312	-0.237061	0.0805664	
0.373	-0.00701904	-0.00488281	-0.234924	0.0802612	
0.374	0.00183105	-0.00427246	-0.232605	0.0799561	
0.375	-0.00305176	-0.0167847	-0.230103	0.0799561	
0.376	0.00335693	0.00854492	-0.227417	0.0796509	
0.377	0.00915527	0.0341797	-0.224548	0.0793457	
0.378	-0.000915527	0.0149536	-0.221497	0.0790405	
0.379	-0.00488281	-0.00457764	-0.218262	0.0790405	
0.38	-0.000610352	0.0222778	-0.214783	0.0787354	
0.381	-0.0128174	0.0231934	-0.211182	0.0784302	
0.382	-0.0177002	0.00793457	-0.207397	0.078125	
0.383	-0.00427246	0.00274658	-0.203369	0.078125	
0.384	0.0180054	0.00213623	-0.199219	0.0778198	
0.385	0.00610352	-0.0177002	-0.194885	0.0778198	
0.386	-0.012207	-0.0308228	-0.190308	0.0775146	
0.387	0.00671387	0.0128174	-0.185608	0.0772095	
0.388	-0.00427246	0.00732422	-0.180725	0.0772095	
0.389	0.00183105	-0.00640869	-0.17572	0.0769043	
0.39	0.00549316	-0.0204468	-0.170532	0.0769043	
0.391	-0.00732422	-0.0177002	-0.165222	0.0765991	
0.392	-0.000915527	0.00274658	-0.159729	0.0762939	
0.393	0.0143433	0.0140381	-0.154053	0.0762939	
0.394	-0.00213623	0.00823975	-0.148254	0.0759888	
0.395	-0.00549316	-0.00213623	-0.142273	0.0759888	
0.396	0.00671387	0.00640869	-0.136169	0.0756836	
0.397	-0.00213623	-0.0161743	-0.129944	0.0756836	
0.398	-0.00152588	-0.0112915	-0.123535	0.0753784	
0.399	0.00823975	0.00396729	-0.117004	0.0753784	
0.4	-0.00732422	-0.0244141	-0.110352	0.0750732	
0.401	0.00335693	-0.0115967	-0.103577	0.0750732	
0.402	-0.0134277	-0.0149536	-0.0966797	0.0747681	
0.403	-0.00701904	-0.0012207	-0.0896606	0.0747681	
0.404	0.00213623	0.0109863	-0.0824585	0.0747681	
0.405	0.00427246	0.00183105	-0.0751343	0.0744629	
0.406	0.00213623	-0.00793457	-0.067749	0.0744629	
0.407	0.00244141	0.00610352	-0.0601807	0.0744629	
0.408	-0.00640869	0.00549316	-0.0525513	0.0741577	
0.409	0.00274658	0.000305176	-0.0447998	0.0741577	
0.41	0.00213623	-0.00732422	-0.0369263	0.0741577	
0.411	0.00976562	0.00793457	-0.0290527	0.0741577	
0.412	0.0109863	0.00701904	-0.0209961	0.0738525	
0.413	-0.000610352	0.00274658	-0.0128784	0.0738525	
0.414	-0.0143433	-0.0170898	-0.00469971	0.0738525	
0.415	-0.00854492	-0.0189209	0.00354004	0.0738525	
0.416	-0.00183105	-0.0149536	0.0119019	0.0735474	
0.417	0.00549316	-0.00823975	0.0202637	0.0735474	
0.418	0.010376	-0.00457764	0.0286255	0.0735474	
0.419	0.0180054	0.0125122	0.0371094	0.0735474	
0.42	0.000610352	0.0106812	0.0455322	0.0732422	
0.421	-0.0186157	-0.0170898	0.0540161	0.0732422	
0.422	-0.0198364	-0.0289917	0.0625	0.0732422	
0.423	0.00152588	0.0253296	0.0709839	0.0732422	
0.424	-0.00732422	-0.00762939	0.0795288	0.072937	
0.425	-0.00823975	-0.0180054	0.0880737	0.072937	
0.426	0	0.010376	0.0965576	0.072937	
0.427	-0.00274658	0.000915527	0.105042	0.072937	
0.428	-0.00915527	0.00640869	0.113525	0.0726318	
0.429	-0.0109863	0.0161743	0.121948	0.0726318	
0.43	-0.017395	0.0140381	0.13031	0.0726318	
0.431	-0.0170898	0.00518799	0.138611	0.0726318	
0.432	-0.0170898	0.00335693	0.146851	0.0726318	
0.433	-0.00549316	0.00793457	0.15509	0.0723267	
0.434	0.012207	0.0158691	0.163208	0.0723267	
0.435	0.015564	0.0167847	0.171326	0.0723267	
0.436	-0.00152588	-0.010376	0.179321	0.0723267	
0.437	-0.0131226	-0.00762939	0.187317	0.0720215	
0.438	-0.0250244	0.00244141	0.195251	0.0720215	
0.439	-0.0274658	-0.00213623	0.203125	0.0720215	
0.44	-0.0204468	0.00305176	0.210938	0.0720215	
0.441	-0.0146484	0.00610352	0.21875	0.0720215	
0.442	-0.0170898	0.00244141	0.22644	0.0717163	
0.443	-0.0213623	-0.00457764	0.23407	0.0717163	
0.444	-0.017395	-0.000610352	0.241699	0.0717163	
0.445	-0.0167847	0.00915527	0.249268	0.0717163	
0.446	-0.00793457	0.012207	0.256775	0.0714111	
0.447	0.000915527	0.0164795	0.26416	0.0714111	
0.448	-0.00579834	-0.00366211	0.271545	0.0714111	
0.449	0	-0.00396729	0.27887	0.0714111	
0.45	-0.00579834	-0.00244141	0.286072	0.0714111	
0.451	-0.00671387	-0.00823975	0.293274	0.071106	
0.452	-0.0106812	-0.0210571	0.300354	0.071106	
0.453	0.00152588	0.00213623	0.307373	0.071106	
0.454	0.0012207	0.00915527	0.314331	0.071106	
0.455	0	0.00518799	0.321228	0.071106	
0.456	-0.00823975	-0.00518799	0.328003	0.0708008	
0.457	-0.00854492	0.0012207	0.334656	0.0708008	
0.458	-0.0112915	0.00671387	0.341248	0.0708008	
0.459	-0.0167847	0.00183105	0.347656	0.0708008	
0.46	-0.0189209	0.00427246	0.353943	0.0704956	
0.461	-0.0216675	0.00549316	0.360107	0.0704956	
0.462	-0.0338745	0.00671387	0.36615	0.0704956	
0.463	0.00457764	0.0213623	0.37207	0.0704956	
