hak.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.399	-0.0283813	0	-0.39563	-0.017395	
0.4	-0.0201416	-0.00152588	-0.388428	-0.0177002	
0.401	-0.00732422	-0.00183105	-0.381042	-0.0177002	
0.402	-0.00366211	-0.00396729	-0.373474	-0.0180054	
0.403	-0.00701904	0	-0.365723	-0.0180054	
0.404	-0.0088501	0.00396729	-0.357849	-0.0183105	
0.405	-0.015564	0.000305176	-0.349792	-0.0183105	
0.406	-0.0195312	-0.00610352	-0.341614	-0.0186157	
0.407	-0.00518799	-0.00274658	-0.333313	-0.0186157	
0.408	0.000305176	-0.00549316	-0.324829	-0.0189209	
0.409	-0.0158691	-0.00762939	-0.316223	-0.0189209	
0.41	-0.0366211	0.00274658	-0.307495	-0.0192261	
0.411	-0.0274658	0.00274658	-0.298645	-0.0192261	
0.412	-0.0146484	0.000305176	-0.289673	-0.0192261	
0.413	-0.0204468	-0.000610352	-0.28064	-0.0195312	
0.414	-0.0115967	-0.00610352	-0.271423	-0.0195312	
0.415	-0.00244141	-0.00640869	-0.262146	-0.0198364	
0.416	-0.00305176	-0.00549316	-0.252747	-0.0198364	
0.417	-0.000915527	-0.00518799	-0.243286	-0.0201416	
0.418	-0.00732422	-0.00488281	-0.233765	-0.0201416	
0.419	-0.012207	-0.00335693	-0.224243	-0.0204468	
0.42	-0.0219727	-0.00335693	-0.2146	-0.0204468	
0.421	-0.0323486	-0.00183105	-0.204956	-0.0204468	
0.422	-0.017395	-0.00610352	-0.195312	-0.020752	
0.423	-0.0137329	-0.00427246	-0.185608	-0.020752	
0.424	-0.00640869	-0.00579834	-0.175842	-0.020752	
0.425	-0.00976562	-0.00213623	-0.166077	-0.0210571	
0.426	-0.00793457	-0.000915527	-0.15625	-0.0210571	
0.427	-0.00671387	-0.00305176	-0.146423	-0.0210571	
0.428	-0.0216675	-0.0012207	-0.136658	-0.0213623	
0.429	-0.0289917	-0.000305176	-0.126831	-0.0213623	
0.43	-0.0299072	0.00396729	-0.117065	-0.0213623	
0.431	-0.0354004	0.00518799	-0.1073	-0.0213623	
0.432	-0.0476074	0.0109863	-0.0975342	-0.0216675	
0.433	-0.0332642	0.0137329	-0.0877686	-0.0216675	
0.434	-0.0222778	0.00946045	-0.0780029	-0.0216675	
